,50,100,500,1000,2500,5000,7500,10000,15000,20000
Classic,0.7648760330578512,0.7785123966942149,0.8119834710743802,0.815702479338843,0.8367768595041323,0.8363636363636364,0.8363636363636364,0.8421487603305785,0.8504132231404958,0.8479338842975207
Custom,0.7880165289256198,0.8144628099173554,0.837603305785124,0.8566115702479339,0.8677685950413223,0.8681818181818182,0.8756198347107438,0.8743801652892562,0.8776859504132232,0.8768595041322313
